id,name,price,original_price,discount_percentage,shop_name,shop_city,price_clean,ram_gb,storage_gb,storage_type,cpu_brand,cpu_model,cpu_series
9137232468,Dell Inspiron 3515 Laptop - AMD Athlon - 1 TB - 4 - Windows 11 - OHS,4845000,,100.0,technosify,Surabaya,4845000,4.0,1024.0,hdd,AMD,Athlon -,Athlon
102393233884,Hp Victus 15 i5 13420H RTX4050 16Gb 512Gb Laptop Gaming dengan Layar FHD 144Hz,13699000,,100.0,Gamer ID Karawang,Kab. Karawang,13699000,16.0,512.0,ssd,Intel,I5-13420H,I5
102555070075,"LAPTOP LENOVO IDEAPAD SLIM 3 15 INTEL I5 1334U 16GB 8GB 512GB W11 OFFICE 15.6"" FHD",7789000,Rp9.999.000,22.1,royalltech,Jakarta Utara,7789000,16.0,512.0,ssd,Intel,I5-1334U,I5
102397735780,LAPTOP HP 14 ULTRA 7 155H 16GB 512GB W11+OHS+M365B 14.0FHD IPS COPILOT,11589000,Rp15.999.000,27.56,royalltech,Jakarta Utara,11589000,16.0,512.0,ssd,Intel,i5-Gen12,I5
12767485506,LAPTOP HP 14 I3 1315 8GB 512GB W11+OHS 14.0FHD BACKLIT COPILOT,6189000,Rp8.599.000,28.03,royalltech,Jakarta Utara,6189000,8.0,512.0,ssd,Intel,I3-1315,I3
102561758098,"Laptop HP 245 G10 Ryzen 3-7320U 8GB 256GB 256GB 14""HD W11",5295000,Rp6.299.000,15.94,We Itech,Jakarta Barat,5295000,8.0,256.0,ssd,AMD,Ryzen 5,Ryzen 5
102588578906,LENOVO LEGION 5 16 INTEL CORE I9 14900HX RTX4060 8GB/ 32GB 1TB W11 OFFICE 16.0QHD IPS LAPTOP GAMING,22989000,Rp25.999.000,11.58,royalltech,Jakarta Utara,22989000,8.0,1024.0,ssd,Intel,I9-14900HX,I9
15045059031,Laptop HP 14s DQ5152TU i5-1235U 8GB/16GB 512GB Win11+OHS 14.0FHD IPS BLIT,7738999,Rp12.999.000,40.46,Deca Computer,Jakarta Utara,7738999,8.0,512.0,ssd,Intel,I5-1235U,I5
100269656488,"Lenovo Legion R27q-30 27"" Monitor Gaming Display, 2560x1440 Resolution, 165Hz Refresh Rate, Raven Black - Laptop",3399000,,100.0,Naga Mas Computer Poins,Jakarta Selatan,3399000,4.0,256.0,hdd,Intel,i3-Gen10,I3
102370971824,ACER NITRO V 16S RYZEN 5 240 RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 16.0WUXGA 180HZ 100SRGB 2Y LAPTOP GARANSI RESMI,17199000,,100.0,Agres ID Electronics,Depok,17199000,8.0,512.0,ssd,AMD,Ryzen 7,Ryzen 7
102017549664,HP 245 G10 RYZEN 3 7320 8GB 256GB W11 LAPTOP PELAJAR DESAIN TIPIS GARANSI RESMI,5299000,,100.0,Agres ID Electronics,Depok,5299000,8.0,256.0,ssd,AMD,Ryzen 3 7320,Ryzen 3
102303235155,Laptop TKDN ASUS ExpertBook BG1409CVA-S63850W i3 1315U 8GB 512GB W11 14FHD,8999000,,100.0,DIGITALZONE POINS,Jakarta Selatan,8999000,8.0,512.0,ssd,Intel,I3-1315U,I3
100550438549,Laptop Dell Mobile Precision 3591 Core Ultra 9-185H vPro 32GB 1TB Nvidia RTX 2000 8GB W11P 3YR,46899000,,100.0,Naga Mas Computer Poins,Jakarta Selatan,46899000,32.0,1024.0,ssd,Intel,i9-Gen13,I9
102395371696,LAPTOP HP 14 CORE 5 120U 8GB 512GB W11+OHS+M365B 14.0FHD COPILOT SLV -EP1733TU,8599000,,100.0,Naga Mas Computer Poins,Jakarta Selatan,8599000,8.0,512.0,ssd,Intel,i5-Gen11,I5
100545334240,Laptop Dell Latitude 5350 2in1 [Core Ultra 7 165U vPro 16GB 1TB UMA W11P 3YR,27999000,,100.0,Naga Mas Computer Poins,Jakarta Selatan,27999000,16.0,1024.0,ssd,Intel,Core Ultra 7 165U,Ultra 7
100252756869,"Laptop Lenovo IP Slim 5-14ABR8 9UID Cloud Grey R7-7730U/16GB/512GB/14"" OLED/OHS/WIN11",11750000,,100.0,Semesta Jaya Computer,Kab. Sleman,11750000,16.0,512.0,ssd,Intel,i5-Gen12,I5
100252909663,Lenovo LOQ 15 RTX 3050 Intel Core i5 13450HX 12GB 512GB Win 11 OHS 2021 Laptop Gaming A8ID,13150000,,100.0,Semesta Jaya Computer,Kab. Sleman,13150000,12.0,512.0,ssd,Intel,I5-13450HX,I5
102548427856,"Asus Vivobook GO E1404FA VIPS552M Laptop Ryzen 5 7520U 512GB 16GB LPDDR5 Radeon Graphics 14"" FHD Windows 11 Home + Office 2021 + Office 365 - Backpack Bonus Mixed Black",7899000,Rp10.129.000,22.02,technosify,Surabaya,7899000,16.0,512.0,ssd,AMD,Ryzen 5 7520U,Ryzen 5
100727743053,"Asus Vivobook 15 A1504VAP VIPS5504M Laptop Intel Core 5 120U 512GB 16GB DDR4 Intel Graphics 15.6"" FHD Touchscreen Windows 11 Home + Office 2021 + M365 - 2 Year Warranty + Backpack - Quiet Blue",9872000,Rp11.978.000,17.58,technosify,Surabaya,9872000,16.0,512.0,ssd,Intel,i5-Gen11,I5
102102444387,LENOVO LEGION 5 I7 13650HX RTX 5050 8GB / 32GB 512GB W11+OHS+M365B 165HZ Laptop Gaming,19389000,Rp29.999.000,35.37,Gaming Laptop ID,Jakarta Utara,19389000,8.0,512.0,ssd,Intel,I7-13650HX,I7
102535468193,LAPTOP HP 14 CORE i5 120U 16GB 512GB W11+OHS+M365B 14.0FHD COPILOT 2Yr,8349000,,100.0,KangLaptop_NEW,Jakarta Selatan,8349000,16.0,512.0,ssd,Intel,i5-Gen11,I5
102363501034,LAPTOP HP OMNIBOOK 5 AI 16 ULTRA 5 225 16GB 1TB W11+OHS+M365B 16 INCH 2K -AF1555TU,13999000,Rp19.999.000,30.0,ROGS STORE,Jakarta Utara,13999000,16.0,1024.0,ssd,Intel,i5-Gen12,I5
100836396251,"LAPTOP HP 255 G8 RYZEN 3 5300 8GB 256GB W11 15.6"" FHD",5098000,Rp6.999.000,27.16,ENVICSTORE,Jakarta Utara,5098000,8.0,256.0,ssd,AMD,Ryzen 3 5300,Ryzen 3
102060257684,"tomtoc T50 Premium Laptop Backpack 15.6 Inch Men Business Bag Voyage, Compatible with Macbook - Beg Lelaki",3800000,Rp4.490.000,15.37,tomtoc.IDN,Kab. Bekasi,3800000,4.0,256.0,hdd,Apple,M1,M1
232705314,Laptop TKDN ASUS EXPERTBOOK BG1408CVA-EB3850W i3 1315U 8GB 512GB 14FHD - ASUS BG1408CVA i3 1315U - Laptop Asus TKDN - Garansi 3 Tahun,9799000,,100.0,ANDILES,Jakarta Pusat,9799000,8.0,512.0,ssd,Intel,I3-1315U,I3
100579017979,"Laptop Gaming MSI Thin 15 B13VE Core i7-13620H RTX4050 16GB 512GB 15.6"" FHD 144Hz IPS",13849000,Rp16.999.000,18.53,TeknoTrend ID,Jakarta Pusat,13849000,16.0,512.0,ssd,Intel,I7-13620H,I7
3815747868,LAPTOP HP 14 I5 1235 8GB 512GB W11+OHS 14.0FHD IPS,6999000,,100.0,LAPTOP SHOP ID,Jakarta Utara,6999000,8.0,512.0,ssd,Intel,I5-1235,I5
13677412974,Laptop Acer Swift Go Touch SFG14 ULTRA 9 185H 32GB 1TB W11+OHS 14.0 2.8K 100SRGB EVO,15999000,,100.0,GAMING DISTRIBUTOR ID,Jakarta Barat,15999000,32.0,1024.0,ssd,Intel,i7-Gen12,I7
1717904852,"MSI CREATOR PS321URV MONITOR [2160p, 60Hz] Laptop Screen",18300000,,100.0,MSI Shop ID,Jakarta Utara,18300000,16.0,512.0,ssd,Intel,i7-Gen12,I7
100843192372,LAPTOP ASUS ROG STRIX G16 G614PH RYZEN 9-8940HX 16GB 512GB RTX5050 8GB 16.0 QHD 240HZ W11 OHS M365B,23749000,Rp26.499.000,10.38,ProTech Com,Jakarta Pusat,23749000,16.0,512.0,ssd,AMD,Ryzen 9,Ryzen 9
102151111893,PROMO LAPTOP HP PROBOOK 640 G5 INTEL I5 8365U 16GB 512GB 14.0 FHD WIN10PRO SILVER,3200000,,100.0,kliknklik bekasi cyber park,Bekasi,3200000,16.0,512.0,hdd,Intel,I5-8365U,I5
102408345100,LAPTOP HP PROBOOK X360 11 G6 INTEL I5 10210Y 8GB 512GB 11.6 TOUCH GREY WIN10PRO,3899000,,100.0,kliknklik bekasi cyber park,Bekasi,3899000,8.0,512.0,hdd,Intel,I5-10210Y,I5
102393731783,LAPTOP MSI SUMMIT E13 FLIP EVO A1MTG INTEL EVO ULTRA 7 155H 16GB DDR5 1TB 13.3 WUXGA IPS  TOUCH BL FP WIN11HOME BLACK,13099000,,100.0,kliknklik bekasi cyber park,Bekasi,13099000,16.0,1024.0,ssd,Intel,i5-Gen12,I5
102331172864,"Laptop HP Envy X360 14 Oled Ultra 5 125U 16GB 512GB Windows 11 + OHS 14.0"" 2.8K 120Hz",15699000,,100.0,Agres ID Jakarta Selatan,Jakarta Selatan,15699000,16.0,512.0,ssd,Intel,i7-Gen12,I7
102656685127,Laptop HP 14s em0018AU | em0019AU Ryzen 5 7530U 8GB 512GB 14.0FHD IPS W11 OHS em0530AU em0531AU,7299000,Rp9.499.000,23.16,Top Tech Comp,Jakarta Utara,7299000,8.0,512.0,ssd,AMD,Ryzen 5 7530U,Ryzen 5
102636992232,"Lenovo LOQ RTX3050 I5 13450HX 16GB 512GB 15.6"" FHD 144Hz W11 OHS Laptop Gaming  Garansi 2 Tahun Resmi Indonesia dan Software Office Home & Student 2024",12650000,Rp18.000.000,29.72,DENSACOM STORE,Kab. Kediri,12650000,16.0,512.0,ssd,Intel,I5-13450HX,I5
16108732860,"LAPTOP LENOVO THINKPAD X1 CARBON ALL VARIANT 4TH/5TH/6TH CORE i5/i7 - LAYAR 14""",3200000,,100.0,Laptop Choice,Jakarta Utara,3200000,4.0,256.0,hdd,Intel,i3-Gen10,I3
100588908947,"Laptop Lenovo Yoga 370 Touchscreen Core i5/i7 Gen 7 - Layar 13,3"" Inch Touchscreen",3000000,,100.0,Laptop Choice,Jakarta Utara,3000000,4.0,256.0,hdd,Intel,i3-Gen10,I3
100741758462,"Laptop Asus Vivobook GO 14 E1404GA - I3-N305 8GB 512GB 14"" FHD W11+OHS",6129000,,100.0,JunHua Computer,Medan,6129000,8.0,512.0,ssd,Intel,N305,N305
100680073298,LAPTOP ASUS TUF F15 FX607VJ CORE I5 210H RTX3050 16GB 512GB 16 WUXGA W11+OHS+M365B,14499000,Rp17.999.000,19.45,hexxacom,Kab. Kediri,14499000,16.0,512.0,ssd,Intel,i5-Gen12,I5
102334580582,LENOVO LOQ 15 RYZEN 7 250 X RYZEN 5 220 RTX5050 8GB/ 32GB 16GB 1TB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 24ZRGB 2Y+2ADP -LAPTOP GAMING,16689000,Rp25.999.000,35.81,royalltech,Jakarta Utara,16689000,8.0,1024.0,ssd,AMD,Ryzen 7,Ryzen 7
15824764260,Laptop ASUS VIVOBOOK 14 A1404VA I5 1334 8GB 512GB W11+OHS+M365B 14.0FHD VIPS BLU-SLV,8339000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,8339000,8.0,512.0,ssd,Intel,I5-1334,I5
102214796356,"LAPTOP MURAH LENOVO IDEAPAD SLIM 1 15 RYZEN 3 7320 8GB 256GB 15,6 INCH",5249000,,100.0,BestComp46,Jakarta Selatan,5249000,8.0,256.0,ssd,AMD,Ryzen 3 7320,Ryzen 3
15516169249,Laptop HP ENVY X360 14 OLED RYZEN 7 8840HS 32GB 1TB W11+OHS 14.0 2.8K 120HZ BLIT PEN 2Y+ADP 2IN1 SLV,18789000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,18789000,32.0,1024.0,ssd,AMD,Ryzen 7 8840HS,Ryzen 7
102567545275,Laptop HP 14 RYZEN 3 7320 8GB 512GB W11+OHS+M365B 14.0FHD IPS BLIT COPILOT 2Y GLD - SLV,5529000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,5529000,8.0,512.0,ssd,AMD,Ryzen 3 7320,Ryzen 3
16055370147,Laptop ACER SWIFT GO TOUCH SFG14 ULTRA 9 185H 32GB 1TB W11+OHS 14.0WUXGA 100SRGB EVO 2Y+ADP,15989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,15989000,32.0,1024.0,ssd,Intel,i7-Gen12,I7
102209024126,Laptop ASUS VIVOBOOK S16 FLIP OLED TP3604VA TOUCH I5 1335 16GB 512GB W11 16.0FHD IPS Screen Audio,9489000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,9489000,16.0,512.0,ssd,Intel,I5-1335,I5
15863033438,Laptop Lenovo V14 G4 I5 13420H 16GB 512GB W11+OHS 14.0FHD IPS 2Y GRY,8089000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,8089000,16.0,512.0,ssd,Intel,I5-13420H,I5
102523599686,Laptop Acer Aspire 14 CORE I7 150U 16GB 512GB W11+OHS 14.0WUXGA IPS GRY,9989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,9989000,16.0,512.0,ssd,Intel,i5-Gen11,I5
102656636453,Laptop HP VICTUS 15 RYZEN 7 7445HS RTX4050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ SLV,15589000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,15589000,6.0,512.0,ssd,AMD,Ryzen 7 7445HS,Ryzen 7
15975280326,Laptop LENOVO IDEAPAD SLIM 5 13 RYZEN 7 7735HS 16GB 512GB W11+OHS 13.3WUXGA 100SRGB 2Y PREM+ADP GRY,11369000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,11369000,16.0,512.0,ssd,AMD,Ryzen 7 7735HS,Ryzen 7
102655539595,Laptop ACER ASPIRE LITE 14 AL14 RYZEN 3 5300 8GB 512GB W11+OHS+M365B 14.0WUXGA IPS,5989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,5989000,8.0,512.0,ssd,AMD,Ryzen 3 5300,Ryzen 3
16169262459,Laptop LENOVO LEGION 5 15 RYZEN 7 7840 RTX4060 8GB/ 16GB 1TB W11 15.6FHD GRY,18789000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,18789000,8.0,1024.0,ssd,AMD,Ryzen 7 7840,Ryzen 7
102203345780,LAPTOP MURAHH HP 250 G8 I3 1115G4 8GB 256GB W11 15.6FHD,5149000,,100.0,BestComp46,Jakarta Selatan,5149000,8.0,256.0,ssd,Intel,I3-1115G,I3
100732648533,Laptop HP 240 G9 I3 1315 8GB 512GB W11 14.0FHD 1Y (BOX BAG) GRY,5989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,5989000,8.0,512.0,ssd,Intel,I3-1315,I3
12981422979,Laptop Lenovo  YOGA 7 2IN1 14 ULTRA 7 155H 16GB 1TB W11+OHS+M365B 14.0 2.8K OLED 120HZ PEN 3Y PREM+3ADP TEAL,17999000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,17999000,16.0,1024.0,ssd,Intel,i7-Gen12,I7
102285630035,Laptop LENOVO IDEAPAD SLIM 3 14 I7 13620H 16GB 512GB W11+OHS+M365B 14.0WUXGA IPS 2Y PREM+2ADP,11139000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,11139000,16.0,512.0,ssd,Intel,I7-13620H,I7
11987721214,"LAPTOP LENOVO IP3 14IAU7-D0ID I3-1215U 8GB / 512GB WIN 11+OHS FHD 14""",6490000,,100.0,BintangRayaKomputer,Jakarta Pusat,6490000,8.0,512.0,ssd,Intel,I3-1215U,I3
16670394891,Laptop HP ENVY X360 14 2IN1 TOUCH CORE I5 120U 8GB 512GB W11 14.0FHD IPS SLV,9989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,9989000,8.0,512.0,ssd,Intel,i5-Gen11,I5
102308837636,Laptop ASUS VIVOBOOK F1504VAP CORE I5 120U 16GB 512GB W11 15.6FHD IPS,7989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,7989000,16.0,512.0,ssd,Intel,i5-Gen11,I5
100656526597,Laptop LENOVO IDEAPAD 5 2IN1 16 TOUCH CORE I5 120U 16GB 512GB W11 16.0FHD IPS GRY,9489000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,9489000,16.0,512.0,ssd,Intel,i5-Gen11,I5
102293181110,Laptop ASUS ROG FLOW Z13 GZ302EA TOUCH RYZEN AI MAX+ 395 64GB 1TB W11+OHS 13.4 2.5K 180HZ PEN 2IN1 BLK,33809000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,33809000,64.0,1024.0,ssd,AMD,Ryzen 9,Ryzen 9
16226946670,Laptop ASUS VIVOBOOK F1504ZA I5 1235 16GB 512GB W11 15.6FHD,7439000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,7439000,16.0,512.0,ssd,Intel,I5-1235,I5
100656526597,Laptop LENOVO IDEAPAD 5 2IN1 16 TOUCH CORE I5 120U 16GB 512GB W11 16.0FHD IPS GRY,9489000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,9489000,16.0,512.0,ssd,Intel,i5-Gen11,I5
16677500242,Laptop ASUS ZENBOOK 14 OLED UM3406HA TOUCH RYZEN 7 8840 16GB 512GB W11 14.0 2.8K,13439000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,13439000,16.0,512.0,ssd,AMD,Ryzen 7 8840,Ryzen 7
13918591763,"LAPTOP ACER SWIFT GO SFG14-73-73P9 : EVO CU7-155H 14"" 2.8K OLED 16GB 512GB WIN 11 OHS21 GARANSI RESMI",15999000,,100.0,mdpsuperstore,Palembang,15999000,16.0,512.0,ssd,Intel,i7-Gen12,I7
100814093375,Laptop LENOVO LOQ 15 I5 13450HX RTX5050 8GB/ 24GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 24RGB 2Y PREM+2ADP GRY,15989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,15989000,8.0,512.0,ssd,Intel,I5-13450HX,I5
13024914545,Laptop LENOVO IDEAPAD 5 2IN1 14 OLED CORE 7 150U 16GB 512GB W11+OHS 14.0WUXGA PEN 2Y+2ADP,14289000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,14289000,16.0,512.0,ssd,Intel,i5-Gen12,I5
102430844022,Laptop Lenovo Ideapad Slim 3 14 Ryzen 3 7320 8gb 512gb Win11+OHS 14.0 Full HD,6099000,,100.0,QUATTRO ID,Kab. Tangerang,6099000,8.0,512.0,ssd,AMD,Ryzen 3 7320,Ryzen 3
102274287498,Laptop Hp 15 fd0031tx fd0032tx i5 1354 8GB 512GB MX570A 2GB 15.6FHD IPS W11 OHS,9529000,Rp10.100.000,5.65,Sentral Komputer-HP Authorized,Jakarta Timur,9529000,8.0,512.0,ssd,Intel,I5-1354,I5
13997485522,Laptop Lenovo Yoga 7 2in1 14 Oled AMD Ryzen 5 8640HS 16GB 512GB w11 14.0Wuxga,15009000,,100.0,QUATTRO ID,Kab. Tangerang,15009000,16.0,512.0,ssd,AMD,Ryzen 5 8640HS,Ryzen 5
102492070419,Laptop ASUS ZENBOOK DUO UX8406MA OLED TOUCH ULTRA 9 185H 32GB 1TB 14.0 3K 120HZ,22189000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,22189000,32.0,1024.0,ssd,Intel,i7-Gen13,I7
102536042865,laptop ACER ASPIRE SPIN 14 ASP14 TOUCH CORE I5 120U 16GB 512GB W11+OHS 14.0WUXGA PEN 2IN1 GRY,10989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,10989000,16.0,512.0,ssd,Intel,i5-Gen12,I5
16694112166,Laptop LENOVO IDEAPAD FLEX 5 14 TOUCH RYZEN 5 5625 16GB 512GB W11+OHS+M365B 14.0WUXGA PEN 2Y+ADP,10439000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,10439000,16.0,512.0,ssd,AMD,Ryzen 5 5625,Ryzen 5
13940419917,"Laptop Asus FA506NCR-R735B6T-O Black R7-7435HS 16gb 512gb W11 OHS 15.6""",14999000,,100.0,BintangRayaKomputer,Jakarta Pusat,14999000,16.0,512.0,ssd,Intel,i5-Gen12,I5
15377384075,"LAPTOP GAMING MSI THIN 15 B13VE-2406 | I7-13620H 8X2/512GB RTX4050 6GB 15'6""FHD 144Hz W11",14499000,,100.0,GGSTORESBY,Surabaya,14499000,6.0,512.0,ssd,Intel,I7-13620H,I7
100704612333,ASUS ROG Zephyrus G16 OLED GU605CM Ultra 9 285H RTX5060 8GB/32GB 1TB W11+OHS+M365B 16.0WQXGA 240HZ  (BOX MOU) GRY Garansi Resmi Indonesia Laptop Gaming Baru,38409000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,38409000,8.0,1024.0,ssd,Intel,i9-Gen13,I9
102245680805,Laptop LENOVO YOGA 7 2IN1 14 RYZEN AI 5 340 24GB 1TB W11+OHS+M365B 14.0WUXGA OLED PEN 3Y PREM+3ADP TEAL,16199000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,16199000,24.0,1024.0,ssd,AMD,Ryzen 7,Ryzen 7
16431781452,Laptop HP 14 CORE I3 100U 8GB 512GB W11 14.0FHD,5799000,,100.0,BestComp46,Jakarta Selatan,5799000,8.0,512.0,ssd,Intel,i3-Gen11,I3
100732369959,Laptop ASUS TUF A16 FA608UM RYZEN 7 260 RTX5060 8GB/ 16GB 512GB W11+OHS+M365B 16.0WQXGA 165HZ 100SRGB (BOX MOU) GRY,21889000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,21889000,8.0,512.0,ssd,AMD,Ryzen 9,Ryzen 9
15886890370,Laptop ACER ASPIRE 14 CORE 5 120U 16GB 512GB W11+OHS 14.0WUXGA IPS GRY,8887000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,8887000,16.0,512.0,ssd,Intel,i5-Gen11,I5
102535358604,Laptop Acer Aspire Lite 15 AL15 RYZEN 7 8840HS 16GB 512GB W11+OHS+M365B 15.0FHD IPS SLV,10189000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,10189000,16.0,512.0,ssd,AMD,Ryzen 7 8840HS,Ryzen 7
102363310187,Laptop ASUS GAMING V16 V3607VU CORE I7 240H RTX4050 6GB/ 16GB 512GB W11+OHS+M365 16.0WUXGA 144HZ BLK,14289000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,14289000,6.0,512.0,ssd,Intel,i5-Gen12,I5
102230051712,"HP Omen 16 Ryzen AI 9 365 RTX5070 8GB/32GB 1TB W11+OHS+M365B 16.0WQXGA 240HZ 4ZRGB 100SRGB 2Y+ADP BLK Laptop Gaming dengan Layar IPS 16"" 240Hz & GPU NVIDIA GeForce RTX 5070 8GB GDDR7",27799000,,100.0,ROYAL COM,Jakarta Selatan,27799000,8.0,1024.0,ssd,AMD,Ryzen 9,Ryzen 9
16589619255,Laptop ACER ASPIRE 7 PRO A715 I5 12450H RTX3050 6GB/ 8GB 512GB W11+OHS 15.6FHD 144HZ BLK,10189000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,10189000,6.0,512.0,ssd,Intel,I5-12450H,I5
16371119063,LAPTOP ASUS ZENBOOK 14 UM3406KA-OLEDS7311M RYZEN AI 7 350 32GB/1TB/W11,18745000,,100.0,GGSTORESBY,Surabaya,18745000,32.0,1024.0,ssd,AMD,Ryzen 7,Ryzen 7
16071284219,Laptop LENOVO IDEAPAD SLIM 5 14 OLED CORE I5 210H 16GB 512GB W11+OHS+M365B 14.0WUXGA 2Y PREM+ADP,11439000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,11439000,16.0,512.0,ssd,Intel,i5-Gen12,I5
102372242218,Laptop ASUS TUF F15 FX507VV I7 13620 RTX4060 8GB/ 16GB 1TB W11 15.6FHD IPS 144HZ,16989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,16989000,8.0,1024.0,ssd,Intel,I7-13620,I7
100707021324,Laptop ASUS GAMING V16 V3607VH CORE I7 240H RTX5050 6GB/ 16GB 512GB W11+OHS+M365 16.0 144HZ BLK,16289000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,16289000,6.0,512.0,ssd,Intel,i7-Gen12,I7
100705846552,Laptop Gaming ASUS TUF F16 FX608JPR I7 14650HX RTX5070 8GB/ 32GB 1TB W11+OHS+M365B 16.0 2.5K 165HZ GRY,26989000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,26989000,8.0,1024.0,ssd,Intel,I7-14650HX,I7
102363227331,Laptop ASUS TUF A14 FA401KM RYZEN AI 7 350 RTX5060 8GB/ 32GB 1TB W11+OHS+M365B 14.0 WQXGA 165HZ 100SRGB (BOX MOU) GRY,26609000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,26609000,8.0,1024.0,ssd,AMD,Ryzen 9,Ryzen 9
102239698395,Laptop LENOVO LEGION 5I 15 OLED I7 14700HX RTX5060 8GB/ 24GB 512GB W11+OHS+M365B 15.1 WQXGA 165HZ 24ZRGB 3Y+3ADP Aluminium Audio,24679000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,24679000,8.0,512.0,ssd,Intel,I7-14700HX,I7
15381889018,Laptop Lenovo Ideapad Slim 5 14 OLED ULTRA 7 155H 16GB 512GB W11+OHS 14.0WUXGA,13499000,,100.0,ROYAL COM,Jakarta Selatan,13499000,16.0,512.0,ssd,Intel,i5-Gen12,I5
9565555886,Laptop HP OMEN RTX3070 RYZEN 7 5800 16GB 512GB Win 11 + Office,16199000,,100.0,ROYAL COM,Jakarta Selatan,16199000,16.0,512.0,ssd,AMD,Ryzen 7 5800,Ryzen 7
16692492357,Laptop ASUS VIVOBOOK S14 S3407CA ULTRA 7 255H 16GB 1TB W11+OHS+M365B 14.0WUXGA VIPS GRY,14439000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,14439000,16.0,1024.0,ssd,Intel,i5-Gen12,I5
16672115904,Laptop Dell XPS 13 9350 ULTRA 7 256V 16GB 1TB Windows 11 13.4FHD BLK,21999000,,100.0,Optima Tech,Bekasi,21999000,16.0,1024.0,ssd,Intel,i7-Gen13,I7
102045737523,Laptop ASUS TUF A15 FA507NUR Ryzen 7-7435HS RTX4050 6GB/ 16GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB,15725000,,100.0,Optima Tech,Bekasi,15725000,6.0,512.0,ssd,AMD,Ryzen 7,Ryzen 7
102552360061,Laptop Asus Vivobook S14 Oled S5406SA ULTRA 7 258V 32GB 1TB Windows 11 14.0 Wuxga,14749000,,100.0,QUATTRO ID,Kab. Tangerang,14749000,32.0,1024.0,ssd,Intel,i5-Gen12,I5
12527960526,Laptop ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 16GB 512GB W11+OHS+M365B 14.0FHD VIPS GREEN GRY-BLK-SLV,7229000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,7229000,16.0,512.0,ssd,AMD,Ryzen 5 7520,Ryzen 5
100687300892,Laptop ASUS ROG STRIX G16 G615LP ULTRA 9 275HX RTX5070 8GB/ 32GB 1TB W11+OHS+M365B 16.0QHD 2.5 240HZ (BOX MOU) GRY,34689000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,34689000,8.0,1024.0,ssd,Intel,i9-Gen13,I9
102405170159,Laptop LENOVO V14 G4 RYZEN 5 7430 16GB 512GB W11PRE 14.0FHD,6939000,,100.0,LEGEND.ELTRO.ID,Tangerang Selatan,6939000,16.0,512.0,ssd,AMD,Ryzen 5 7430,Ryzen 5
